date	bin	turnover	price
20170718	23	17963.5	611777.0427404149
20170718	24	12552.5	611774.395419998
20170718	25	18108.0	611897.511414057
20170718	26	32829.5	611967.8048307304
20170719	1	8387.5	613891.573516767
20170719	2	8528.0	612702.1282051282
20170719	3	10038.0	612891.5976103295
20170719	4	9291.0	612415.4184215345
20170719	5	11661.0	612371.0390848427
20170719	6	11196.0	612192.6664061482
20170719	7	16307.5	612397.4702380953
20170719	8	17584.5	613271.0176552271
20170719	9	6485.5	613687.5617501765
20170719	10	6179.0	613367.1735854227
20170719	11	8951.0	613946.5397644781
20170719	12	6848.0	613972.1977329975
20170719	13	5646.5	613279.3109329694
20170719	14	6051.0	612469.4607843137
20170719	15	6514.0	612721.599896279
20170719	16	7053.0	612886.2974755515
20170719	17	9217.5	613021.0894941634
20170719	18	4045.5	613146.6341299226
20170719	19	7683.0	613718.6062597268
20170719	20	8824.0	613779.6078972801
20170719	21	8872.0	613745.0514924071
20170719	22	7616.5	613726.27940981
20170719	23	10475.0	613069.4738216477
20170719	24	20119.0	613228.5792230467
20170719	25	22643.5	613298.8717859017
20170719	26	15803.0	613267.8608643875
20170720	1	22048.5	611956.3145809415
20170720	2	13644.0	611922.4792408067
20170720	3	23193.0	611031.5789473684
20170720	4	8982.0	611571.488764045
20170720	5	21696.0	610572.2353404171
20170720	6	25120.5	610953.1519941187
20170720	7	14326.0	612143.1180250254
20170720	8	6866.0	612601.958041958
20170720	9	12922.0	611862.9656953154
20170720	10	12716.0	612350.4911591356
20170720	11	7410.0	612221.8574386276
20170720	12	10124.0	612016.0765276984
20170720	13	9856.0	612172.2020842773
20170720	14	16051.5	612835.0366178429
20170720	15	12142.5	613665.1221566976
20170720	16	7458.5	613088.6951381705
20170720	17	17300.0	612461.579407325
20170720	18	17228.0	611378.6149241407
20170720	19	14640.0	610669.9504430095
20170720	20	12479.0	610655.870222711
20170720	21	11783.5	610664.1592920354
20170720	22	13822.5	611193.8321778628
20170720	23	11561.5	610459.916409593
20170720	24	29034.0	609366.724137931
20170720	25	25938.5	609358.1534583268
20170720	26	56702.0	610135.8754940066
20170721	1	7157.0	611186.3037752415
20170721	2	7811.5	611738.9106967616
20170721	3	7986.5	612404.2433234422
20170721	4	10212.0	613131.3467855467
20170721	5	14963.0	614822.9273504274
20170721	6	6294.0	613795.1671684361
20170721	7	9255.0	612932.7418570734
20170721	8	9035.5	613554.3815575588
20170721	9	5862.5	613458.2612872238
20170721	10	6043.0	613332.3947368421
20170721	11	3908.5	612732.3995407578
20170721	12	4277.5	612603.817626527
20170721	13	2538.5	612940.3199247236
20170721	14	3913.0	613096.5199234383
20170721	15	5798.0	613577.2131798333
20170721	16	5418.5	613289.2334698654
20170721	17	5169.5	612262.3459326212
20170721	18	3960.0	612608.528461849
20170721	19	4595.0	612930.121703854
20170721	20	7610.5	612866.4896109983
20170721	21	6053.5	613085.4914933838
20170721	22	13517.5	612921.4140332084
20170721	23	13092.0	612695.6484432459
20170721	24	5304.0	612772.8001974578
20170721	25	14674.0	612982.4267058722
20170721	26	21991.5	613364.3975590141
20170724	1	10687.5	613986.1455651767
20170724	2	6599.5	613486.7386609071
20170724	3	11558.5	613974.5868691381
20170724	4	5637.0	613384.8736858623
20170724	5	8209.0	613357.17415115
20170724	6	7755.0	612970.0463777387
20170724	7	8795.0	612901.4656309541
20170724	8	6608.0	613236.978939724
20170724	9	6189.0	613369.9827981652
20170724	10	12585.0	613301.4181678804
