date	bin	turnover	price
20170727	12	37300.0	498259.7493234582
20170727	13	37219.0	498290.0933990975
20170727	14	50513.0	498356.11797528894
20170727	15	59226.0	496917.7404197557
20170727	16	82276.0	493793.49257387844
20170727	17	70543.0	493118.1213351376
20170727	18	40410.0	494504.9015317287
20170727	19	50740.0	495659.2113821138
20170727	20	70032.0	496143.0820522319
20170727	21	52002.0	494837.8744514406
20170727	22	56000.0	492324.5953202915
20170727	23	83485.0	492620.2193844139
20170727	24	44332.0	493535.6247097074
20170727	25	93129.0	496238.2114865733
20170727	26	437000.0	498014.5826439444
20170728	1	330846.0	491472.87106340914
20170728	2	175416.0	490962.3730804733
20170728	3	125630.0	489645.8299197116
20170728	4	126558.5	490676.1002823886
20170728	5	90406.0	492442.88203519775
20170728	6	59445.0	492010.6936044267
20170728	7	49369.0	490544.156091976
20170728	8	46606.0	490761.35808057943
20170728	9	37419.0	490842.4227493489
20170728	10	58812.5	490066.70572274295
20170728	11	49852.0	491655.7412132686
20170728	12	55407.0	493867.5020210186
20170728	13	66840.0	493873.5016080304
20170728	14	49504.5	492275.4616444649
20170728	15	38654.5	491750.2173587168
20170728	16	43614.0	491158.7975982367
20170728	17	32536.0	490972.5945096589
20170728	18	40785.5	491789.3648089559
20170728	19	39981.5	492919.9379363848
20170728	20	67045.0	495830.84349593497
20170728	21	84118.0	499308.8547457798
20170728	22	140595.0	504171.68997203355
20170728	23	71422.0	503037.198936503
20170728	24	85297.0	502596.1054714933
20170728	25	120487.0	503061.1842218734
20170728	26	338662.0	505108.24150755577
20170731	1	120965.0	510272.4457279426
20170731	2	94011.0	506821.81485992693
20170731	3	70327.0	503313.3790003211
20170731	4	32805.0	503827.53326509724
20170731	5	37979.0	501884.3644544432
20170731	6	41938.0	502615.64885496185
20170731	7	35815.0	503079.6544631839
20170731	8	38046.0	502834.76162137144
20170731	9	30275.5	502788.4285714286
20170731	10	25608.0	502928.9949788794
20170731	11	31722.0	503241.10781202005
20170731	12	24256.0	502962.3544730392
20170731	13	25599.5	503045.6646668772
20170731	14	28780.0	503102.1029258098
20170731	15	31600.5	503090.7645623062
20170731	16	54702.5	502882.27244582045
20170731	17	30438.0	501894.59338409366
20170731	18	25317.0	501633.6905399774
20170731	19	36031.0	502085.5840518425
20170731	20	35558.0	502703.87802227656
20170731	21	31756.0	503136.32126062206
20170731	22	72450.5	505239.0472646074
20170731	23	79337.0	507355.66609387717
20170731	24	54296.0	507798.38169355254
20170731	25	145735.0	508015.6887354879
20170731	26	282091.0	504764.2158707199
20170801	1	251922.0	516777.5996735836
20170801	2	66971.0	515282.7742573106
20170801	3	47108.0	514286.5485487819
20170801	4	46156.0	511195.8509904405
20170801	5	43818.0	510213.8768787317
20170801	6	51803.0	508143.7620864475
20170801	7	45544.0	507506.5970693667
20170801	8	52213.5	505643.5328848002
20170801	9	34729.5	506035.0448717949
20170801	10	27478.0	504826.2675296656
20170801	11	31565.0	503938.4216760438
20170801	12	37081.5	503870.1651862241
20170801	13	20786.0	504169.21468233934
20170801	14	21686.5	504850.7996083551
20170801	15	21456.0	505094.5374525371
20170801	16	20485.5	506343.2206418412
